CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income,Closed_Account
714608583,45,M,5,High School,Divorced,Blue,36,2,3,2,5287,0,5287,841,8392,69,683,0,126.67670756578444,1
713700258,55,F,1,Post-Graduate,Married,Blue,42,1,3,3,2953,1896,1057,81,4644,79,612,642,135.5213993228972,0
714350658,32,M,1,Graduate,Single,Blue,26,6,3,4,18889,1880,17009,702,2979,55,774,1,98.61645423807204,0
714652383,51,F,4,Graduate,Married,Blue,36,5,3,2,1571,0,1571,89,4580,74,1056,0,179.7376657370478,0
778407033,59,F,0,Uneducated,Married,Blue,39,6,3,4,2417,1932,485,1044,2367,50,786,799,137.58995970711112,0
714569958,38,F,2,Unknown,Single,Blue,28,6,2,1,3206,2459,747,696,3852,65,625,767,191.311441315338,0
716404383,47,F,2,Graduate,Married,Blue,36,1,3,2,18799,2517,16282,813,2315,52,625,134,70.09573052637279,1
813814008,53,F,1,High School,Married,Blue,48,6,3,2,2324,1576,748,728,1272,37,1312,678,144.850835762918,0
714886533,60,F,2,High School,Married,Blue,36,4,3,2,3460,2517,943,1144,1752,34,1125,727,188.72135081328452,0
717961458,49,F,2,Uneducated,Single,Blue,37,5,1,4,2934,2381,553,762,3396,64,778,812,192.64671923592687,0
708788583,64,F,1,College,Unknown,Blue,56,3,1,2,6167,0,6167,422,1648,43,536,0,181.26614755019543,1
719557983,42,M,4,Uneducated,Married,Blue,36,5,3,3,2966,2371,595,969,4416,83,844,799,69.36826192308217,0
715127208,48,M,3,Doctorate,Divorced,Blue,36,4,3,2,34516,2517,31999,697,1699,48,846,73,195.6558281555772,0
709969758,43,M,3,Graduate,Single,Platinum,35,4,3,3,34516,1774,32742,667,13966,115,667,51,78.94158530049026,0
711274458,38,F,3,High School,Married,Blue,27,4,3,3,14383,0,14383,73,2478,45,552,0,156.44788527861238,1
715204083,47,F,4,Doctorate,Single,Blue,36,3,2,2,2765,901,1864,898,4990,80,905,326,196.9237541779876,0
713835258,53,M,1,Unknown,Married,Blue,48,3,2,3,3088,2083,1005,633,1561,40,538,675,133.84418066591024,0
819612933,52,M,3,Graduate,Single,Blue,47,1,3,3,25410,0,25410,559,5472,70,591,0,99.59601745940743,0
716101308,48,M,3,Unknown,Married,Blue,35,6,3,4,2173,0,2173,857,4251,60,714,0,47.30195369105786,0
794068308,45,M,4,Unknown,Unknown,Gold,39,5,1,2,23981,1684,22297,736,4141,73,521,7,52.27244291920215,0
751422258,45,F,4,Graduate,Married,Blue,38,6,3,2,5583,0,5583,748,3317,71,821,0,110.30284068547188,0
708500883,48,M,2,Uneducated,Single,Silver,40,2,3,2,17812,0,17812,75,8379,106,606,0,47.77604571543634,0
708267858,65,F,0,High School,Married,Blue,36,5,2,3,6088,2145,3943,1371,2098,52,733,352,54.36186339240521,0
719264058,51,F,0,Graduate,Married,Blue,36,5,2,3,5862,2306,3556,807,4305,51,1318,393,8.941217791289091,0
719847108,52,M,1,Unknown,Married,Blue,36,4,3,3,8455,2517,5938,809,8124,73,1028,298,52.3097237246111,1
716383683,39,F,2,Post-Graduate,Unknown,Blue,36,4,3,4,14383,0,14383,7,1338,28,867,0,182.9166237730533,0
719089383,48,M,2,High School,Married,Blue,29,3,2,1,6168,2371,3797,668,4303,80,509,384,56.92402911372483,0
711963183,50,M,3,Uneducated,Married,Blue,36,2,3,3,5128,0,5128,704,7588,98,581,0,72.921053878963,0
712918083,44,F,1,Unknown,Single,Blue,33,1,3,1,2211,768,1443,745,7527,88,66,347,50.30075958929956,0
823863033,52,M,2,Unknown,Married,Silver,48,6,6,1,34516,1473,33043,642,4254,73,587,43,115.96684501506388,0
771854808,45,M,4,Graduate,Married,Blue,34,6,2,3,2731,1868,863,533,3915,66,65,684,75.86443690117449,0
716670783,52,F,3,Doctorate,Single,Blue,36,3,2,1,24703,1085,23618,998,4776,63,575,44,26.987240463495255,0
718360083,39,M,4,Uneducated,Married,Blue,36,6,3,2,25790,1798,23992,973,2443,70,556,7,133.5868474654853,0
709708233,49,F,3,Doctorate,Married,Blue,29,3,4,2,7066,0,7066,479,1695,38,31,0,54.30357330478728,1
719360583,53,M,1,Graduate,Married,Blue,45,6,2,2,3380,1701,1679,747,1502,25,1273,503,77.4171263165772,0
713971608,49,M,4,Uneducated,Married,Blue,39,6,1,4,7232,1830,5402,1002,4337,71,543,253,197.8575613349676,0
778699908,43,M,2,Uneducated,Married,Blue,24,2,3,3,14447,0,14447,856,915,29,2222,0,69.24172482453287,1
771772083,48,M,4,Graduate,Married,Blue,37,2,1,1,13197,0,13197,681,8424,84,787,0,66.38198553118855,0
719926683,41,M,3,High School,Divorced,Blue,33,2,2,2,20749,2171,18578,842,4754,77,674,105,65.48803860321641,0
802031583,53,M,2,Uneducated,Single,Blue,47,6,1,1,22855,0,22855,741,3711,83,804,0,92.6370054949075,0
716766033,40,F,4,Unknown,Single,Blue,31,5,2,3,1768,1242,526,776,4439,65,806,702,120.8158880006522,0
768814983,39,F,2,Unknown,Married,Blue,33,3,1,3,3251,1937,1314,685,4284,85,809,596,73.04140045307577,0
714496083,51,M,3,Unknown,Single,Blue,43,4,2,3,6649,1781,4868,546,1609,28,474,268,66.4308930048719,0
714390858,48,F,5,Unknown,Single,Blue,36,4,2,3,7645,931,6714,894,5016,73,622,122,35.57275077328086,0
711784908,46,F,4,High School,Single,Blue,34,5,5,2,3322,2517,805,789,3913,86,911,758,167.29895705357194,0
817616433,55,F,2,College,Unknown,Blue,41,6,2,2,7613,0,7613,68,4268,69,725,0,58.58833598904312,0
780326883,53,M,2,Doctorate,Married,Blue,40,3,3,3,11262,1435,9827,735,2165,61,649,127,63.741141385398805,0
711742758,43,F,5,College,Single,Blue,32,2,3,1,11508,0,11508,1005,5242,74,574,0,48.565448741428554,1
715014633,32,F,0,Uneducated,Married,Blue,36,6,3,2,8791,0,8791,894,2579,51,594,0,93.70406093075871,1
721174008,37,M,2,Uneducated,Married,Blue,23,4,3,3,7607,2170,5437,377,4495,77,674,285,138.9106190390885,0
720983733,44,M,3,Unknown,Single,Blue,36,2,3,3,15422,864,14558,578,2136,54,8,56,78.15104868263006,1
779805408,42,M,3,Unknown,Married,Silver,31,1,1,1,14630,0,14630,752,8217,99,65,0,10.320370784029365,0
712407783,39,F,1,Graduate,Single,Blue,28,5,3,3,1809,1181,628,656,4452,83,596,653,157.82151566818357,0
719797758,56,F,1,High School,Single,Blue,36,3,1,1,3422,2517,905,914,4922,84,68,736,102.59800925850868,0
714726858,31,F,0,Post-Graduate,Divorced,Blue,36,6,3,3,4871,0,4871,89,2773,34,789,0,95.6767073366791,1
712433508,59,F,1,Unknown,Married,Blue,50,3,2,3,14383,0,14383,57,724,16,231,0,137.7193294931203,1
802276683,56,M,3,Graduate,Married,Blue,50,3,3,3,8022,1372,6650,896,1794,31,1385,171,88.80528520792723,0
717517758,57,F,0,High School,Married,Blue,45,3,2,2,2278,845,1433,1328,2307,45,8,371,57.84709569066763,0
717967833,55,F,1,Unknown,Married,Blue,36,3,1,0,2677,1555,1122,639,4757,81,688,581,160.26573763228953,0
713295183,48,M,2,Graduate,Divorced,Blue,29,6,2,3,24446,1854,22592,782,3897,75,786,76,87.58275974541903,0
710476908,39,F,3,Graduate,Married,Blue,28,3,3,3,9371,1066,8305,89,4754,78,857,114,85.36879387684166,0
789087858,60,F,0,Graduate,Married,Blue,48,4,2,1,3361,2473,888,895,4589,69,1029,736,47.479503746144474,0
720003558,43,F,1,Graduate,Unknown,Blue,32,4,4,3,1834,1416,418,868,5653,79,927,772,6.11548088490963,0
719995008,44,F,4,Graduate,Married,Blue,36,6,2,2,3979,780,3199,873,5024,69,769,196,137.4361114576459,0
709798908,45,F,4,Unknown,Single,Blue,32,3,3,4,2858,0,2858,1058,2611,43,483,0,53.788673505187035,1
713639958,46,F,4,Graduate,Divorced,Blue,36,5,3,1,9478,820,8658,64,1327,41,864,87,174.51809258200228,0
712623258,42,F,3,Graduate,Married,Blue,36,2,3,3,5505,2517,2988,729,2272,42,448,457,174.70949068665504,1
720933408,56,F,2,Uneducated,Unknown,Blue,36,3,1,2,8438,1825,6613,589,4798,89,712,216,103.87638686224818,0
720770883,65,F,0,Graduate,Single,Blue,56,5,3,3,14383,0,14383,76,2249,61,564,0,180.2188441157341,0
717181833,39,F,1,Graduate,Single,Silver,30,5,2,2,10190,891,9299,678,3768,59,967,87,147.92467639781535,0
713741358,46,M,5,Graduate,Single,Blue,33,6,3,3,32975,2517,30458,658,597,17,7,76,87.4344870634377,1
719335233,47,F,3,Uneducated,Married,Silver,27,5,3,4,14335,938,13397,445,3610,75,531,65,184.35804336331785,0
712279683,44,M,3,Graduate,Married,Blue,36,2,3,3,9114,0,9114,654,2740,52,625,0,78.12362334690988,1
721211433,42,M,4,Doctorate,Single,Blue,31,2,2,2,3322,0,3322,758,13784,108,588,0,75.0969103584066,0
718759833,44,F,2,Uneducated,Married,Silver,35,4,3,2,32643,0,32643,13,1058,24,2429,0,100.3100193105638,0
711388458,45,M,3,High School,Married,Blue,36,2,5,1,17072,1519,15553,831,8591,99,707,89,60.98303602542728,0
721083258,37,F,4,High School,Divorced,Blue,22,5,1,3,2563,1638,925,681,2064,46,917,639,48.48009481560439,0
712624383,52,M,4,College,Single,Silver,41,1,1,2,34516,1701,32815,715,7707,99,5,49,84.08349404111505,0
714115533,28,M,0,Graduate,Married,Blue,18,5,1,3,2943,1789,1154,1271,2591,55,897,608,58.016350073739886,0
772569033,44,M,0,High School,Divorced,Blue,34,5,2,2,5293,1236,4057,848,4572,90,8,234,100.5515168607235,0
710869008,47,F,3,Graduate,Single,Blue,36,5,1,2,8332,0,8332,92,5108,78,1,0,180.07102594710886,0
716177583,58,F,1,Post-Graduate,Single,Blue,36,6,2,4,14383,0,14383,657,4722,89,745,0,110.96833585761487,0
779562633,45,M,2,Uneducated,Married,Blue,34,3,2,1,5771,2248,3523,1791,1387,18,8,39,51.5007472736761,0
794866983,51,F,1,Doctorate,Married,Blue,45,6,2,1,7336,1031,6305,658,3812,67,675,141,174.41466837190092,0
771529608,50,M,2,High School,Married,Blue,38,5,6,0,10747,1027,9720,925,4538,63,658,96,144.7068346850574,0
715515333,51,M,3,Graduate,Married,Blue,42,2,1,3,7932,2140,5792,554,4024,92,614,27,128.33820829167962,0
716002458,43,M,4,College,Married,Blue,30,1,1,2,7386,656,6730,885,15691,126,68,89,59.76832936983555,0
809855808,51,F,2,Graduate,Married,Blue,46,5,2,2,5207,1650,3557,708,1339,20,538,317,32.86018003709614,0
713574708,39,M,3,College,Single,Blue,28,6,2,2,1640,1177,463,695,3124,66,784,718,40.35070714075118,0
710504283,50,M,1,Uneducated,Married,Blue,39,6,3,4,14817,1463,13354,795,4014,70,628,99,93.03621144965292,0
793736958,49,M,3,High School,Single,Blue,43,1,2,1,21680,1587,20093,605,4410,86,72,73,143.44989405944943,0
711607833,43,M,5,High School,Married,Blue,36,5,2,1,2810,2384,426,859,4875,97,764,848,68.68655496742576,0
771599283,53,M,2,Graduate,Married,Blue,41,3,2,5,2492,1668,824,651,1606,32,882,669,101.89145047217607,0
719178183,50,M,2,Graduate,Married,Silver,42,2,3,3,34516,2517,31999,759,8186,85,635,73,91.11826661974192,0
713814408,39,M,2,Uneducated,Single,Blue,36,6,2,4,7901,1184,6717,863,3667,66,784,15,103.17909928038716,0
789533133,45,M,3,High School,Married,Blue,37,5,1,2,4995,1766,3229,76,4389,82,864,354,61.14990679547191,0
712636308,65,F,2,High School,Married,Blue,45,6,2,2,2658,1514,1144,1193,1627,26,1,57,49.80543116107583,0
715155033,61,M,0,High School,Single,Blue,49,6,1,4,2122,975,1147,807,5224,85,667,459,49.53927072696388,0
711638658,33,M,4,High School,Single,Blue,25,4,1,1,8650,1929,6721,777,2878,63,1032,223,57.63347108382732,0
720905133,43,M,3,Graduate,Unknown,Blue,29,1,2,6,11422,1095,10327,773,2439,45,8,96,84.11949805915356,1
712292133,45,F,3,College,Married,Blue,36,4,2,4,2330,2294,36,456,2107,40,333,985,128.55375725775957,1
717711108,43,F,3,Unknown,Married,Blue,27,1,2,2,3541,1042,2499,774,14511,123,708,294,31.99738748371601,0
716692683,31,M,1,College,Single,Blue,22,4,1,3,9096,0,9096,768,2318,54,688,0,52.200434864498675,0
778819083,41,F,2,Doctorate,Married,Blue,33,1,3,3,1604,0,1604,644,2264,47,516,0,43.328020591288805,1
814785108,45,F,1,Graduate,Married,Blue,40,5,3,2,2493,1655,838,907,4473,76,9,664,70.94195070676506,0
718982058,37,M,3,Graduate,Divorced,Blue,36,5,2,0,5987,1405,4582,952,4011,72,674,235,53.63978460431099,0
718611333,55,M,3,Post-Graduate,Married,Blue,36,6,1,0,6400,1979,4421,696,4475,91,685,309,95.65251724794508,0
813153108,49,M,4,College,Married,Blue,44,2,3,3,31091,966,30125,57,14565,108,742,31,110.17673464491963,0
716445783,42,F,2,Uneducated,Married,Blue,31,4,2,0,22718,0,22718,791,1191,37,1176,0,155.79804060980678,0
716604633,55,F,2,Post-Graduate,Married,Blue,46,6,2,2,6725,2025,4700,604,1865,53,767,301,57.4392462009564,0
712298883,50,F,3,High School,Single,Blue,38,3,3,1,14383,663,7753,384,2987,73,622,461,84.64452740736306,0
708916083,49,F,0,Doctorate,Unknown,Blue,37,5,2,3,1749,0,1749,1006,2510,38,407,0,77.53441845998168,1
712737108,48,F,4,High School,Married,Blue,36,4,1,2,21416,0,21416,702,4221,75,923,0,1.6753500327467918,0
778863258,46,F,4,Unknown,Married,Blue,27,1,2,3,6030,0,6030,1031,4983,62,442,0,6.70710070990026,1
782437008,41,F,3,College,Married,Blue,35,6,2,4,2255,1769,486,767,4717,83,804,784,95.10006560012698,0
714432108,56,F,3,Uneducated,Married,Blue,46,5,3,3,2402,1892,510,645,4610,76,81,788,48.424962013959885,0
715551783,54,F,2,Uneducated,Married,Blue,42,1,1,3,24927,1273,23654,743,14603,113,687,51,69.56603056751192,0
717819633,49,F,3,Uneducated,Married,Blue,42,6,1,2,3949,1463,2486,1072,4124,57,839,37,36.281070811674,0
715812258,45,M,2,High School,Married,Blue,34,5,5,2,12518,1539,10979,645,1165,33,833,123,118.45284568145873,0
711708408,52,F,3,High School,Married,Blue,43,4,3,2,4798,0,4798,583,3967,72,636,0,182.98234567046163,0
708770883,43,M,2,Uneducated,Married,Blue,24,2,2,2,16667,1463,15204,803,15301,115,797,88,110.6475789565593,0
721418133,45,F,3,Graduate,Single,Blue,33,6,2,3,2016,972,1044,685,4535,82,745,482,71.51022884063423,0
824165658,38,M,2,Unknown,Married,Blue,34,4,1,3,19259,2266,16993,92,1388,27,929,118,95.5607641953975,0
710799783,35,M,2,Unknown,Married,Blue,36,4,3,4,15202,1779,13423,1392,3143,60,579,117,198.19791750982404,0
709728183,46,F,3,College,Married,Blue,39,3,2,3,14383,0,14383,786,4370,79,795,0,108.3871220704168,0
714787383,32,F,0,College,Married,Blue,36,5,3,3,6715,1314,5401,987,1731,41,519,196,85.1946750190109,0
781930233,47,F,2,High School,Married,Blue,37,6,1,1,2946,2338,608,58,4717,70,628,794,170.91439133509994,0
771693933,62,F,1,Graduate,Married,Blue,50,6,6,4,2802,1977,825,431,1757,33,833,706,177.22875433973968,0
708499608,49,M,5,Post-Graduate,Single,Silver,36,6,1,2,15525,1299,14226,452,4042,78,95,84,58.98921482730657,0
709467183,56,M,3,Graduate,Married,Blue,40,3,3,2,20501,561,19940,779,15162,99,678,27,72.51282305922359,0
803805483,46,F,3,College,Married,Blue,40,3,3,3,10600,0,10600,777,4697,67,523,0,39.62167254649103,0
717920583,60,F,1,Uneducated,Divorced,Blue,49,5,2,2,1443,0,1443,875,4673,59,735,0,107.60100265033545,0
788782008,49,F,3,Unknown,Married,Gold,30,4,3,2,15987,0,15987,658,4146,69,533,0,188.32733663730323,0
714939708,45,M,3,Graduate,Single,Blue,36,6,1,3,12810,0,12810,1363,3174,74,1114,0,114.46593926288188,0
801363633,60,F,2,Graduate,Married,Blue,54,1,2,2,3356,1664,1692,862,5200,81,929,496,64.28255122154951,0
712960308,33,F,2,High School,Single,Blue,36,4,1,1,8070,2350,5720,103,2117,61,649,291,187.56017931737009,0
713529858,29,M,2,Graduate,Divorced,Silver,22,6,2,3,15578,1383,14195,794,2492,71,614,89,40.24739059153944,0
812406183,45,F,4,Unknown,Single,Blue,40,5,4,3,14383,0,14383,605,2207,41,64,0,93.30923133529724,1
709785783,35,F,0,Graduate,Single,Blue,25,5,3,4,2300,0,2300,877,1485,34,478,0,6.728389672935009,1
822061683,38,M,1,Graduate,Single,Blue,34,5,3,4,23391,1977,21414,558,4106,85,809,85,78.66941005457193,0
716494383,49,F,3,Graduate,Unknown,Blue,41,3,2,2,3585,931,2654,62,4399,78,733,26,41.86359093524515,0
772143333,46,F,2,High School,Single,Blue,35,6,3,3,2170,1498,672,64,4569,79,881,69,137.82036141492426,0
715203108,63,M,2,High School,Married,Blue,36,2,2,2,5007,930,4077,885,1050,28,1154,186,55.0476281857118,0
770024733,53,F,2,Uneducated,Single,Blue,47,1,2,3,1699,0,1699,602,2520,49,531,0,42.6063213031739,1
813247083,38,M,2,Graduate,Married,Blue,33,4,3,2,16059,618,15441,824,1357,26,1,38,106.56247867271304,0
780670083,39,F,2,Unknown,Unknown,Blue,28,1,2,3,4363,0,4363,714,2596,48,846,0,57.65657554380596,1
719452308,30,F,0,Graduate,Married,Blue,23,5,2,3,2498,1632,866,712,2048,35,1188,653,192.5797052681446,0
712027683,47,F,2,Doctorate,Married,Blue,35,3,2,2,5544,1184,4360,85,1336,38,652,214,82.35644497908652,0
720446508,50,F,2,Uneducated,Single,Blue,36,5,3,2,1721,1037,684,721,2681,57,727,603,135.19933386705816,0
789412458,44,M,2,Post-Graduate,Married,Blue,34,6,3,4,23026,2517,20509,1032,4909,52,625,109,76.52909886557609,1
762775908,46,F,2,High School,Married,Blue,39,3,1,2,12295,1292,11003,537,4177,63,75,105,178.33553217351437,0
709405758,36,M,2,Graduate,Married,Blue,28,4,3,2,1911,1217,694,363,1965,49,256,637,79.45484555792063,0
709916058,58,M,1,Unknown,Married,Blue,36,3,1,3,2347,2163,184,615,1631,40,29,922,65.00848091673106,0
761240358,52,F,2,Unknown,Single,Blue,45,5,2,2,2155,1219,936,805,4295,77,791,566,191.50469438172877,0
714577233,50,F,3,Graduate,Married,Blue,41,2,3,1,4755,0,4755,776,15999,109,73,0,40.088438536040485,0
814987983,37,F,2,College,Single,Blue,32,2,1,3,3680,683,2997,85,4835,77,75,186,56.2750214478001,0
813200058,63,M,0,Graduate,Married,Blue,56,4,2,5,6500,1786,4714,524,1497,27,35,275,40.19566813018173,0
824155458,48,M,2,High School,Married,Blue,44,5,1,2,11332,1647,9685,542,4674,72,714,145,114.43103934638202,0
800164083,53,M,1,Uneducated,Unknown,Blue,47,4,2,2,20783,1257,19526,724,3819,76,617,6,174.69737265259027,0
792402483,46,M,4,Graduate,Single,Blue,40,5,2,1,12280,985,11295,841,4263,70,1,8,77.95752819161862,0
720427683,58,M,2,Uneducated,Single,Blue,46,2,3,4,16163,0,16163,542,2171,48,778,0,160.66542759537697,1
721188033,48,M,5,College,Married,Blue,39,2,3,1,6797,2239,4558,922,16171,112,778,329,61.61124408245087,0
716414958,39,F,3,High School,Single,Blue,36,3,3,3,2366,1927,439,631,3659,66,833,814,17.120856838300824,0
716400633,33,M,3,High School,Single,Blue,24,6,3,3,5156,1427,3729,48,2057,54,421,277,53.27199949417263,0
720016308,62,F,1,Unknown,Single,Blue,54,4,2,2,1927,1319,608,672,4199,77,75,684,6.34309439919889,0
711762408,43,M,2,Doctorate,Divorced,Blue,34,4,1,2,2243,0,2243,697,4023,63,75,0,44.29173447191715,0
808981608,50,F,2,Uneducated,Married,Blue,45,4,1,0,5452,540,4912,539,4220,66,737,99,8.456559060141444,0
709166883,39,F,3,Uneducated,Single,Blue,27,6,2,1,5363,0,5363,67,4121,78,625,0,166.28773659467697,0
709422183,58,F,1,Graduate,Married,Blue,46,4,2,2,2203,1394,809,57,1788,45,364,633,135.84767505526543,0
717400533,54,F,0,High School,Married,Blue,45,5,2,2,2704,789,1915,1039,4839,92,769,292,50.46492316760123,0
718808883,55,F,2,Graduate,Single,Silver,47,3,3,1,13565,0,13565,56,3705,69,917,0,114.17673989199102,0
712412958,41,F,3,Doctorate,Married,Silver,33,1,1,2,18266,822,17444,875,14615,124,797,45,57.37135993782431,0
778353183,31,F,0,High School,Married,Blue,13,5,2,3,3201,984,2217,639,5155,77,925,307,67.29595572687685,0
708319908,37,M,3,Graduate,Single,Blue,17,1,1,2,4116,1473,2643,1023,8667,70,892,358,108.56379720382392,1
718301508,41,M,2,High School,Married,Blue,30,6,3,2,9428,1765,7663,587,1457,43,593,187,75.40895645972341,0
708216108,56,F,1,College,Married,Blue,44,5,1,4,4088,1557,2531,1248,2250,39,857,381,59.30361714679748,0
794543958,53,M,1,Graduate,Divorced,Blue,35,5,4,2,34516,1219,33297,1129,1590,27,2,35,101.94847917184234,0
709407933,51,M,3,High School,Single,Silver,38,5,3,4,34516,1802,32714,912,4544,80,569,52,112.70534710027276,0
826266483,39,F,2,College,Single,Blue,35,6,2,2,10600,598,10002,843,4586,81,929,56,156.22917753644288,0
716102583,63,F,1,Graduate,Married,Blue,53,6,1,3,2675,2517,158,957,1959,56,1,941,9.518021158874037,0
716930133,43,F,3,High School,Unknown,Blue,36,3,3,2,1824,0,1824,797,4594,86,654,0,47.259769262745976,0
715941633,50,F,0,Graduate,Married,Blue,36,3,3,3,14383,0,14383,718,3800,69,533,0,144.85297314822674,0
720559908,58,F,2,Uneducated,Divorced,Silver,46,6,1,4,11684,653,11031,622,4900,61,743,56,192.3177699558437,0
818903583,44,M,5,Uneducated,Divorced,Blue,39,5,2,0,16034,1597,14437,775,3628,59,903,1,72.29943687096238,0
789407958,42,M,1,Graduate,Married,Blue,33,6,2,3,17165,1153,16012,578,4063,62,676,67,63.1654558936134,0
720535008,46,M,4,Uneducated,Single,Blue,36,1,2,3,10492,1094,9398,915,13764,104,733,104,108.8469740562141,0
787441383,52,F,0,Graduate,Married,Blue,37,3,1,2,1793,1284,509,902,3989,62,938,716,55.408200016245246,0
712814658,50,F,0,Graduate,Married,Blue,43,4,1,2,2393,1499,894,784,4755,82,745,626,65.95175135880709,0
778511733,42,F,3,College,Single,Blue,30,6,3,2,5424,1812,3612,513,1634,44,76,334,57.548318672925234,0
737952333,64,M,1,Graduate,Single,Blue,56,3,1,5,2586,0,2586,631,3435,65,585,0,149.1664438508451,0
739317558,48,M,5,Graduate,Married,Blue,35,4,3,3,9030,2369,6661,662,4899,84,867,262,110.6807521265,0
715179933,49,F,2,High School,Married,Blue,36,6,2,3,15704,0,15704,924,4253,91,685,0,134.88543857820332,0
819117183,34,F,3,Unknown,Married,Blue,29,3,2,4,1569,909,660,1288,2169,48,1182,579,47.193640721961856,0
715432608,43,M,4,Unknown,Single,Blue,36,4,1,0,22322,953,21369,769,1348,34,1125,43,75.45813815202564,0
713279808,53,M,2,Unknown,Married,Blue,36,6,3,3,5619,1310,4309,1276,1816,30,1143,233,78.26400835998356,0
717666783,56,F,3,College,Single,Blue,46,1,3,3,2272,1350,922,762,2354,49,96,594,98.97274957038462,1
719180958,48,F,2,Uneducated,Divorced,Silver,39,2,2,2,21754,0,21754,83,9105,104,763,0,50.3772252285853,0
712805658,56,F,3,Uneducated,Single,Blue,46,4,3,2,2258,0,2258,617,4803,72,714,0,100.0230618286878,0
720565458,43,M,2,Post-Graduate,Single,Blue,36,2,3,3,17306,0,17306,4,6205,65,806,0,74.59114830009639,1
720696558,44,M,2,Graduate,Single,Blue,31,5,2,4,34516,1311,33205,6,4485,85,771,38,88.03010336123407,0
709611183,41,F,3,High School,Married,Blue,31,3,3,3,3952,0,3952,1002,8241,82,952,0,106.70062266290188,1
779041983,41,M,5,High School,Single,Blue,22,6,2,2,14383,0,14383,56,4439,81,1025,0,55.1624219538644,0
718023708,53,F,2,Uneducated,Single,Blue,42,2,1,3,14839,2226,12613,828,14625,115,769,15,47.18398304190487,0
720154533,53,F,4,Graduate,Unknown,Blue,39,2,3,2,2415,1643,772,964,5063,78,733,68,87.82921005040407,0
779348358,52,F,1,Uneducated,Single,Blue,37,5,3,4,1717,0,1717,1028,3004,46,586,0,86.39591033570468,1
813990483,27,F,0,High School,Married,Blue,22,4,1,2,1864,1384,480,904,1662,32,391,742,192.77112316340208,0
